http://www.psychohistorian.org/display_article.php?id=200901111733_african_star_lore.content,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3c,bit.ly/1dL83Xl
http://www.rmg.co.uk/explore/astronomy-and-time/astronomy-facts/stars/south-african-star-myths,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3d,bit.ly/14K09Lf
http://www.unawe.org/awesome/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3e,bit.ly/1aqKQHX
http://www.windows2universe.org/the_universe/uts/timeline.html,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3f,bit.ly/1fGv8ML
http://www.salt.ac.za/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3g,bit.ly/18qWIui
http://www.youtube.com/watch?v=0mfXKXVWG1s&feature=player_detailpage,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3h,bit.ly/16soWXD
http://www.ska.ac.za/meerkat/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3i,bit.ly/1eJ3JuG
http://www.nasa.gov/audience/forstudents/k-4/stories/what-is-a-black-hole-k4.html,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3j,bit.ly/15vM5HU
http://www.youtube.com/watch?v=3l4UaW_duU4,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3k,bit.ly/15Vufw5
http://www.youtube.com/watch?v=9hp7Q_dWgMU,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3l,bit.ly/16sp7Cf
http://science.discovery.com/famous-scientists-discoveries/7-famous-astronomers-you-should-know.htm,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3m,bit.ly/19HJLtb
http://vimeo.com/17836000,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3n,bit.ly/1732x0x
http://www.youtube.com/watch?feature=player_embedded&v=0rocNtnD-yI,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3o,bit.ly/1fpDg6L
http://www.youtube.com/watch?feature=player_embedded&v=MdodLNvlo4M,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3p,bit.ly/1fpDqei
http://planetquest.jpl.nasa.gov/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3q,bit.ly/1be0oDn
http://www.planethunters.org/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3r,bit.ly/1dL91Tt
http://www.youtube.com/watch?feature=player_embedded&v=ou3TukauccM,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3s,bit.ly/1aqMrOa
http://za.unawe.org/kids/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3t,bit.ly/16Bs24C
http://www.youtube.com/watch?feature=player_embedded&v=oY59wZdCDo0,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3u,bit.ly/16Bs3pk
http://cmap.ihmc.us/download/,www.curious.org.za/natsci/grade-07/04-planet-earth-and-beyond/chapter-03.html#gr7eb3v,bit.ly/16spQTO
http://cmap.ihmc.us/download/,,bit.ly/1fMyJsQ
http://www.iau.org/public/themes/why_is_astronomy_important/,,bit.ly/17iVgpw
http://www.zooteach.org/.,,bit.ly/H6krWT
http://www.youtube.com/watch?feature=player_embedded&v=B1AXbpYndGc,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1a,bit.ly/1i8Bfrx
http://phet.colorado.edu/en/simulation/gravity-and-orbits,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1b,bit.ly/1a2mJCL
http://www.youtube.com/watch?feature=player_embedded&v=982cTjWx_zc,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1c,bit.ly/1h0io4b
http://www.youtube.com/watch?v=gS1dpowPlE8&list=PL22101FC9E3F4A7E5,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1d,bit.ly/1gy769C
http://www.youtube.com/watch?v=hW7DW9NIO9M,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1e,bit.ly/16mVFNI
http://sohowww.nascom.nasa.gov/data/realtime-images.html,,1.usa.gov/1a2n1cE
http://www.youtube.com/watch?v=Ux33-5k8cjg,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1f,bit.ly/1azFmsM
http://www.youtube.com/watch?v=ha-9x6lVAE4#t=16,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1g,bit.ly/19nCfGu
http://www.youtube.com/watch?v=3Ghaf2du-XM&feature=player_embedded,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1h,bit.ly/16qmriQ
http://sohowww.nascom.nasa.gov/classroom/docs/Spotexerweb.pdf,,1.usa.gov/16mW96j
http://sohowww.nascom.nasa.gov/home.html,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1i,bit.ly/1fQhd8u
http://sohowww.nascom.nasa.gov/sunspots/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1j,bit.ly/19ZoU6c
http://eyes.nasa.gov/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1k,bit.ly/1c9rpbM
http://space.jpl.nasa.gov/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1l,bit.ly/1gyasJR
http://www.youtube.com/watch?v=qnzquEOMLGU&feature=em-subs_digest&list=TL2IZ5_rtaxEQ,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1m,bit.ly/180O2Xl
http://phet.colorado.edu/en/simulation/my-solar-system,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1n,bit.ly/H6mWsc
http://solarsystem.nasa.gov/planets/compchart.cfm?Object1=Earth&Object2=Mars,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1o,bit.ly/16qofIJ
http://mars.nasa.gov/msl/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1p,bit.ly/18Cv79E
http://nssdc.gsfc.nasa.gov/planetary/factsheet/,,1.usa.gov/1cO92WC
http://solarsystem.nasa.gov/index.cfm,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1q,bit.ly/1azHL6M
http://solarsystem.nasa.gov/kids/index.cfm?Filename=homework&Target=SolarSys#,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1r,bit.ly/H6nbDD
http://www.youtube.com/watch?v=p86BPM1GV8M,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1s,bit.ly/1h0msBx
http://zenpencils.com/comic/100-carl-sagan-pale-blue-dot/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1t,bit.ly/1a7FXoJ
http://www.youtube.com/watch?v=8Alq08Poqb0,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1u,bit.ly/1b7mAKH
http://www.youtube.com/watch?v=GO9VOkSXYcs,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1v,bit.ly/HasUIX
http://www.youtube.com/watch?v=XvTSB5B0d0w,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1w,bit.ly/15XvvyG
http://www.youtube.com/watch?v=GwidzVHvbGI,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1x,bit.ly/180Pmte
http://neemo.zooniverse.org/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1y,bit.ly/15XvI4P
http://solarsystem.nasa.gov/people/profile.cfm?Code=KuiperG,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1z,bit.ly/16mZX7C
http://www.youtube.com/watch?v=BKoRt-6pjAE,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1aa,bit.ly/1fQiWLd
http://solarsystem.nasa.gov/planets/profile.cfm?Object=Dwarf,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ab,bit.ly/H6nJtd
http://mg.co.za/article/2013-10-08-sa-researchers-find-first-evidence-of-comet-hitting-earth,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ac,bit.ly/1c9sWhX
http://solarsystem.nasa.gov/cometinteractive/index.html,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ad,bit.ly/GXWfFL
http://www.youtube.com/watch?v=C8zV1xiGqf4,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ae,bit.ly/16n0y9k
http://solarsystem.nasa.gov/news/display.cfm?News_ID=44309,,1.usa.gov/15Xwsa1
http://solarsystem.nasa.gov/smallworlds/cometison.cfm,,1.usa.gov/174cdbK
http://www.planethunters.org/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1af,bit.ly/1bPfwDu
http://www.youtube.com/watch?v=RoYyO8_MHpQ,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ag,bit.ly/15XwDT1
http://www.youtube.com/watch?v=MdodLNvlo4M,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ah,bit.ly/HdBXYI
http://www.youtube.com/watch?feature=player_embedded&v=rDYqlTsZfgw,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ai,bit.ly/1c9toNa
http://solarsystem.nasa.gov/people/profile.cfm?Code=HarveyS,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1aj,bit.ly/18CxYiZ
https://www.youtube.com/watch?v=nje5VEauHqQ#t=65,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-01.html#gr8eb1ak,bit.ly/1azPLVm
http://scaleofUniverse.com/,,bit.ly/1iaQkZV
http://www.youtube.com/watch?v=Zg_iO34_65k,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2a,bit.ly/19Ylkal
http://solarsystem.nasa.gov/missions/profile.cfm?Sort=Target&Target=Beyond&Era=Present,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2b,bit.ly/1iaQrog
http://www.youtube.com/watch?v=gxJ4M7tyLRE,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2c,bit.ly/HcrKgf
http://www.youtube.com/watch?v=LIAZWb9_si4,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2d,bit.ly/1cbfjil
http://science.nasa.gov/media/medialibrary/2010/03/31/earth2localgroup_sm.mov,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2e,bit.ly/1iaQDnt
http://www.youtube.com/watch?v=_OwGZR-EltI&list=PLED25F943F8D6081C,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2f,bit.ly/185Yjlc
http://www.youtube.com/watch?v=lR4tJr7sMPM,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2g,bit.ly/H7MoO0
http://www.youtube.com/watch?v=Wp20Sc8qPeo,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2h,bit.ly/1h4IYcE
http://www.youtube.com/watch?v=Rj1sDWjvgjM,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2i,bit.ly/GZCzBy
http://scaleofuniverse.com/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2j,bit.ly/1bavNSv
